"state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff"
"Iowa",19033,"Cerro Gordo County",12442,10941,23801,1501,0.522751144909878,0.459686567791269,0.0630645771186085
"Iowa",19035,"Cherokee County",4495,1936,6518,2559,0.689628720466401,0.297023626879411,0.39260509358699
"Iowa",19037,"Chickasaw County",4308,2233,6631,2075,0.649675765344594,0.336751621173277,0.312924144171317
"Iowa",19039,"Clarke County",3144,1466,4670,1678,0.673233404710921,0.313918629550321,0.3593147751606
"Iowa",19041,"Clay County",6137,2662,8969,3475,0.684245735310514,0.29680008919612,0.387445646114394
"Iowa",19043,"Clayton County",6106,3340,9594,2766,0.63643944131749,0.348134250573275,0.288305190744215
"Iowa",19045,"Clinton County",13361,10812,24687,2549,0.541216024628347,0.437963300522542,0.103252724105805
"Iowa",19047,"Crawford County",4854,2220,7154,2634,0.678501537601342,0.310315907184792,0.36818563041655
"Iowa",19049,"Dallas County",27987,26879,56022,1108,0.499571596872657,0.479793652493663,0.019777944378994
"Iowa",19051,"Davis County",3032,1013,4102,2019,0.739151633349586,0.246952705997075,0.492198927352511
"Iowa",19053,"Decatur County",2615,1120,3804,1495,0.687434279705573,0.294426919032597,0.393007360672976
"Iowa",19055,"Delaware County",6666,3157,10003,3509,0.666400079976007,0.315605318404479,0.350794761571529
"Iowa",19057,"Des Moines County",10592,8893,19956,1699,0.530767688915614,0.445630386851072,0.085137302064542
"Iowa",19059,"Dickinson County",7438,3661,11244,3777,0.66150836001423,0.325595873354678,0.335912486659552
"Iowa",19061,"Dubuque County",27214,25657,53926,1557,0.504654526573453,0.47578162667359,0.0288728998998628
"Iowa",19063,"Emmet County",3265,1520,4853,1745,0.672779723882135,0.313208324747579,0.359571399134556
"Iowa",19065,"Fayette County",6145,3835,10186,2310,0.60327901040644,0.376497152955036,0.226781857451404
"Iowa",19067,"Floyd County",4732,3172,8032,1560,0.589143426294821,0.3949203187251,0.194223107569721
"Iowa",19069,"Franklin County",3422,1626,5130,1796,0.667056530214425,0.316959064327485,0.35009746588694
"Iowa",19071,"Fremont County",2711,1080,3857,1631,0.702877884366088,0.280010370754472,0.422867513611615
"Iowa",19073,"Greene County",3223,1769,5057,1454,0.637334387977062,0.34981214158592,0.287522246391141
"Iowa",19075,"Grundy County",4929,2206,7276,2723,0.677432655305113,0.303188565145684,0.374244090159428
"Iowa",19077,"Guthrie County",4272,1985,6371,2287,0.670538377020876,0.311568042693455,0.358970334327421
"Iowa",19079,"Hamilton County",4956,2843,7943,2113,0.623945612488984,0.357925217172353,0.266020395316631
"Iowa",19081,"Hancock County",4390,1683,6172,2707,0.711276733635774,0.272683084899546,0.438593648736228
"Iowa",19083,"Hardin County",5850,2976,8989,2874,0.650795416620314,0.331071309378129,0.319724107242185
"Iowa",19085,"Harrison County",5569,2440,8155,3129,0.68289393010423,0.299202942979767,0.383690987124463
"Iowa",19087,"Henry County",6507,3275,9982,3232,0.651873372069726,0.328090563013424,0.323782809056301
"Iowa",19089,"Howard County",3127,1772,4958,1355,0.630697862041146,0.357402178297701,0.273295683743445
"Iowa",19091,"Humboldt County",3819,1442,5327,2377,0.716913835179275,0.270696452036794,0.446217383142482
"Iowa",19093,"Ida County",2880,917,3849,1963,0.748246297739673,0.23824369966225,0.510002598077423
"Iowa",19095,"Iowa County",6009,3547,9742,2462,0.616813795935126,0.364093615274071,0.252720180661055
"Iowa",19097,"Jackson County",6940,4029,11135,2911,0.623259991019309,0.361832061068702,0.261427929950606
"Iowa",19099,"Jasper County",12084,7737,20184,4347,0.598692033293698,0.383323424494649,0.215368608799049
"Iowa",19101,"Jefferson County",4443,4319,8959,124,0.495925884585333,0.482085054135506,0.013840830449827
"Iowa",19103,"Johnson County",22925,59177,83851,-36252,0.273401629080154,0.705739943471157,-0.432338314391003
"Iowa",19105,"Jones County",6572,4213,10989,2359,0.598052598052598,0.383383383383383,0.214669214669215
"Iowa",19107,"Keokuk County",3797,1414,5303,2383,0.716009805770319,0.26664152366585,0.449368282104469
"Iowa",19109,"Kossuth County",6275,2696,9090,3579,0.69031903190319,0.296589658965897,0.393729372937294
"Iowa",19111,"Lee County",9773,6541,16734,3232,0.584020556949922,0.390880841400741,0.193139715549181
"Iowa",19113,"Linn County",53364,70874,127458,-17510,0.418679094289884,0.556057681746144,-0.13737858745626
"Iowa",19115,"Louisa County",3500,1726,5332,1774,0.656414103525881,0.32370592648162,0.332708177044261
"Iowa",19117,"Lucas County",3287,1284,4630,2003,0.709935205183585,0.27732181425486,0.432613390928726
"Iowa",19119,"Lyon County",5707,1067,6863,4640,0.83156054203701,0.155471368206324,0.676089173830686
"Iowa",19121,"Madison County",6507,3134,9824,3373,0.662357491856677,0.319014657980456,0.343342833876221
"Iowa",19123,"Mahaska County",8297,2894,11404,5403,0.727551736232901,0.25377060680463,0.473781129428271
"Iowa",19125,"Marion County",12663,6178,19232,6485,0.658433860232945,0.32123544093178,0.337198419301165
"Iowa",19127,"Marshall County",9571,8176,18136,1395,0.527734891927658,0.450816056462285,0.0769188354653727
"Iowa",19129,"Mills County",5585,2508,8268,3077,0.675495887760039,0.3033381712627,0.372157716497339
"Iowa",19131,"Mitchell County",3677,2053,5822,1624,0.631569907248368,0.352627962899347,0.278941944349021
"Iowa",19133,"Monona County",3248,1407,4728,1841,0.686971235194585,0.29758883248731,0.389382402707276
"Iowa",19135,"Monroe County",2975,1078,4088,1897,0.727739726027397,0.263698630136986,0.464041095890411
"Iowa",19137,"Montgomery County",3659,1583,5327,2076,0.686878167824291,0.297165383893373,0.389712783930918
"Iowa",19139,"Muscatine County",10823,9372,20671,1451,0.5235837646945,0.453388805573025,0.0701949591214745
"Iowa",19141,"O'Brien County",5861,1569,7551,4292,0.776188584293471,0.207787048073103,0.568401536220368
"Iowa",19143,"Osceola County",2690,601,3328,2089,0.808293269230769,0.180588942307692,0.627704326923077
"Iowa",19145,"Page County",5319,2086,7528,3233,0.706562167906483,0.277098831030818,0.429463336875664
"Iowa",19147,"Palo Alto County",3370,1519,4958,1851,0.679709560306575,0.306373537716821,0.373336022589754
"Iowa",19149,"Plymouth County",10492,3494,14188,6998,0.739498167465464,0.246264448829997,0.493233718635467
"Iowa",19151,"Pocahontas County",2826,933,3823,1893,0.739210044467696,0.244049176039759,0.495160868427936
"Iowa",19153,"Polk County",106800,146250,258755,-39450,0.412745647427103,0.565206469440204,-0.152460822013101
"Iowa",19155,"Pottawattamie County",26247,18575,45744,7672,0.573780167890871,0.406064183280867,0.167715984610003
"Iowa",19157,"Poweshiek County",5657,4306,10140,1351,0.557889546351085,0.42465483234714,0.133234714003945
"Iowa",19159,"Ringgold County",1968,709,2714,1259,0.725128960943257,0.261238025055269,0.463890935887988
"Iowa",19161,"Sac County",4061,1389,5535,2672,0.733694670280036,0.250948509485095,0.482746160794941
"Iowa",19163,"Scott County",43683,46926,92599,-3243,0.471743755332131,0.506765731811359,-0.0350219764792276
"Iowa",19165,"Shelby County",4697,1959,6795,2738,0.691243561442237,0.288300220750552,0.402943340691685
"Iowa",19167,"Sioux County",15680,3019,19051,12661,0.823053907931342,0.158469371686526,0.664584536244817
"Iowa",19169,"Story County",20340,29175,51038,-8835,0.398526588032446,0.571632900975744,-0.173106312943297
"Iowa",19171,"Tama County",5303,3577,9048,1726,0.586096374889478,0.395335985853227,0.190760389036251
"Iowa",19173,"Taylor County",2463,746,3249,1717,0.758079409048938,0.229609110495537,0.528470298553401
"Iowa",19175,"Union County",4010,2061,6185,1949,0.648342764753436,0.33322554567502,0.315117219078416
"Iowa",19177,"Van Buren County",2859,875,3791,1984,0.754154576628858,0.230809812714323,0.523344763914534
"Iowa",19179,"Wapello County",9516,5821,15633,3695,0.608712339282288,0.372353355082198,0.23635898420009
"Iowa",19181,"Warren County",17782,12574,31039,5208,0.572892167917781,0.405103257192564,0.167788910725217
"Iowa",19183,"Washington County",6971,4561,11765,2410,0.592520186995325,0.387675308117297,0.204844878878028
"Iowa",19185,"Wayne County",2338,727,3109,1611,0.752010292698617,0.23383724670312,0.518173045995497
"Iowa",19187,"Webster County",10938,6613,17822,4325,0.613735832117607,0.371058242621479,0.242677589496128
"Iowa",19189,"Winnebago County",3707,2135,5970,1572,0.620938023450586,0.357621440536013,0.263316582914573
"Iowa",19191,"Winneshiek County",6235,5617,12064,618,0.516826923076923,0.465600132625995,0.0512267904509284
"Iowa",19193,"Woodbury County",25736,18704,45362,7032,0.567347118733742,0.412327498787531,0.15501961994621
"Iowa",19195,"Worth County",2738,1596,4418,1142,0.61973743775464,0.361249434133092,0.258488003621548
"Iowa",19197,"Wright County",4136,1996,6254,2140,0.66133674448353,0.319155740326191,0.342181004157339
"Kansas",20001,"Allen County",4155,1559,5842,2596,0.711229031153714,0.266860664156111,0.444368366997604
"Kansas",20003,"Anderson County",2874,765,3720,2109,0.77258064516129,0.205645161290323,0.566935483870968
"Kansas",20005,"Atchison County",4826,2314,7312,2512,0.660010940919037,0.316466083150985,0.343544857768053
"Kansas",20007,"Barber County",1992,284,2313,1708,0.861219195849546,0.122784262862084,0.738434932987462
"Kansas",20009,"Barton County",8480,2302,10961,6178,0.773652039047532,0.210017334184837,0.563634704862695
"Kansas",20011,"Bourbon County",4910,1505,6550,3405,0.749618320610687,0.229770992366412,0.519847328244275
"Kansas",20013,"Brown County",3206,1088,4396,2118,0.729299363057325,0.247497725204732,0.481801637852593
"Kansas",20015,"Butler County",22250,9003,31946,13247,0.696487823201653,0.281819320102673,0.41466850309898
"Kansas",20017,"Chase County",1114,341,1478,773,0.753721244925575,0.230717185385656,0.523004059539919
"Kansas",20019,"Chautauqua County",1397,212,1634,1185,0.854957160342717,0.129742962056304,0.725214198286414
"Kansas",20021,"Cherokee County",6622,2163,8945,4459,0.740301844605925,0.241811067635551,0.498490776970374
"Kansas",20023,"Cheyenne County",1158,220,1400,938,0.827142857142857,0.157142857142857,0.67
"Kansas",20025,"Clark County",885,143,1048,742,0.844465648854962,0.136450381679389,0.708015267175573
"Kansas",20027,"Clay County",3129,883,4134,2246,0.75689404934688,0.21359458151911,0.54329946782777
"Kansas",20029,"Cloud County",3182,893,4174,2289,0.76233828461907,0.21394345951126,0.54839482510781
"Kansas",20031,"Coffey County",3407,928,4448,2479,0.765962230215827,0.20863309352518,0.557329136690647
"Kansas",20033,"Comanche County",745,126,904,619,0.824115044247788,0.139380530973451,0.684734513274336
"Kansas",20035,"Cowley County",9442,4171,13911,5271,0.678743440442815,0.29983466321616,0.378908777226655
"Kansas",20037,"Crawford County",10045,6179,16718,3866,0.600849383897595,0.369601626988874,0.231247756908721
"Kansas",20039,"Decatur County",1232,208,1458,1024,0.844993141289438,0.142661179698217,0.702331961591221
"Kansas",20041,"Dickinson County",7045,2040,9246,5005,0.761951113995241,0.220635950681376,0.541315163313865
"Kansas",20043,"Doniphan County",2949,678,3674,2271,0.802667392487752,0.184540010887316,0.618127381600435
"Kansas",20045,"Douglas County",16737,39436,57540,-22699,0.290875912408759,0.685366701425096,-0.394490789016336
"Kansas",20047,"Edwards County",1127,267,1413,860,0.797593772116065,0.18895966029724,0.608634111818825
"Kansas",20049,"Elk County",1130,191,1347,939,0.838901262063846,0.141796585003712,0.697104677060134
"Kansas",20051,"Ellis County",9569,3633,13501,5936,0.708762313902674,0.269091178431227,0.439671135471447
"Kansas",20053,"Ellsworth County",2106,646,2806,1460,0.750534568781183,0.230220955096222,0.520313613684961
"Kansas",20055,"Finney County",7079,4155,11466,2924,0.617390545961975,0.362375719518577,0.255014826443398
"Kansas",20057,"Ford County",5763,2926,8850,2837,0.651186440677966,0.330621468926554,0.320564971751412
"Kansas",20059,"Franklin County",8326,3623,12247,4703,0.679839960806728,0.295827549603985,0.384012411202743
"Kansas",20061,"Geary County",5193,3825,9311,1368,0.557727419181613,0.410804424873805,0.146922994307808
"Kansas",20063,"Gove County",1256,163,1433,1093,0.876482903000698,0.113747383112352,0.762735519888346
"Kansas",20065,"Graham County",1052,222,1302,830,0.807987711213518,0.170506912442396,0.637480798771121
"Kansas",20067,"Grant County",1910,497,2452,1413,0.778955954323002,0.202691680261011,0.57626427406199
"Kansas",20069,"Gray County",1871,337,2240,1534,0.835267857142857,0.150446428571429,0.684821428571429
"Kansas",20071,"Greeley County",537,77,629,460,0.853736089030207,0.12241653418124,0.731319554848967
"Kansas",20073,"Greenwood County",2404,562,3030,1842,0.793399339933993,0.185478547854785,0.607920792079208
"Kansas",20075,"Hamilton County",684,134,837,550,0.817204301075269,0.160095579450418,0.657108721624851
"Kansas",20077,"Harper County",2128,453,2626,1675,0.81035795887281,0.172505712109672,0.637852246763138
"Kansas",20079,"Harvey County",10015,6652,17034,3363,0.58794176353176,0.390513091464131,0.197428672067629
"Kansas",20081,"Haskell County",1103,261,1383,842,0.797541576283442,0.188720173535792,0.60882140274765
"Kansas",20083,"Hodgeman County",866,151,1033,715,0.838334946757018,0.146176185866409,0.69215876089061
"Kansas",20085,"Jackson County",4435,1852,6468,2583,0.685683364254793,0.286332714904143,0.399350649350649
"Kansas",20087,"Jefferson County",6193,3106,9581,3087,0.64638346727899,0.32418327940716,0.32220018787183
"Kansas",20089,"Jewell County",1369,211,1608,1158,0.85136815920398,0.131218905472637,0.720149253731343
"Kansas",20091,"Johnson County",155631,184259,349386,-28628,0.445441431539901,0.527379459966913,-0.081938028427012
"Kansas",20093,"Kearny County",1134,255,1413,879,0.802547770700637,0.180467091295117,0.62208067940552
"Kansas",20095,"Kingman County",3102,745,3929,2357,0.789513871214049,0.189615678289641,0.599898192924408
"Kansas",20097,"Kiowa County",957,153,1139,804,0.840210711150132,0.134328358208955,0.705882352941176
"Kansas",20099,"Labette County",5639,2607,8414,3032,0.670192536249109,0.309840741621108,0.360351794628001
"Kansas",20101,"Lane County",757,114,888,643,0.852477477477477,0.128378378378378,0.724099099099099
"Kansas",20103,"Leavenworth County",21378,13753,36115,7625,0.591942406202409,0.380811297244912,0.211131108957497
"Kansas",20105,"Lincoln County",1273,266,1570,1007,0.810828025477707,0.169426751592357,0.64140127388535
"Kansas",20107,"Linn County",3940,863,4903,3077,0.803589638996533,0.176014684886804,0.627574954109729
"Kansas",20109,"Logan County",1231,185,1437,1046,0.856645789839944,0.128740431454419,0.727905358385525
"Kansas",20111,"Lyon County",7381,5878,13622,1503,0.5418440757598,0.431507854940537,0.110336220819263
"Kansas",20113,"McPherson County",9562,3977,13868,5585,0.689501009518315,0.28677531006634,0.402725699451976
"Kansas",20115,"Marion County",4377,1463,5969,2914,0.733288658066678,0.245099681688725,0.488188976377953
"Kansas",20117,"Marshall County",3662,1239,5023,2423,0.729046386621541,0.246665339438582,0.482381047182958
"Kansas",20119,"Meade County",1508,261,1807,1247,0.83453237410072,0.144438295517432,0.690094078583287
"Kansas",20121,"Miami County",12116,5133,17624,6983,0.687471629596005,0.29125056740808,0.396221062187926
"Kansas",20123,"Mitchell County",2454,547,3039,1907,0.807502467917078,0.179993418887792,0.627509049029286
"Kansas",20125,"Montgomery County",9768,3147,13177,6621,0.741291644532139,0.238825225772179,0.502466418759961
"Kansas",20127,"Morris County",2085,721,2849,1364,0.731835731835732,0.253071253071253,0.478764478764479
"Kansas",20129,"Morton County",1004,147,1163,857,0.863284608770421,0.126397248495271,0.73688736027515
"Kansas",20131,"Nemaha County",4612,920,5625,3692,0.819911111111111,0.163555555555556,0.656355555555556
"Kansas",20133,"Neosho County",4795,1727,6629,3068,0.723336853220697,0.260521949011917,0.46281490420878
"Kansas",20135,"Ness County",1315,147,1487,1168,0.884330867518494,0.0988567585743107,0.785474108944183
"Kansas",20137,"Norton County",1977,361,2390,1616,0.827196652719665,0.151046025104603,0.676150627615063
"Kansas",20139,"Osage County",5591,2099,7893,3492,0.708349170150766,0.265931838337768,0.442417331812999
"Kansas",20141,"Osborne County",1590,275,1899,1315,0.837282780410742,0.144813059505003,0.69246972090574
"Kansas",20143,"Ottawa County",2581,504,3159,2077,0.817030705919595,0.15954415954416,0.657486546375435
"Kansas",20145,"Pawnee County",2028,635,2712,1393,0.747787610619469,0.234144542772861,0.513643067846608
"Kansas",20147,"Phillips County",2388,318,2752,2070,0.867732558139535,0.115552325581395,0.75218023255814
"Kansas",20149,"Pottawatomie County",9247,3257,12815,5990,0.721576277799454,0.254155286773313,0.467420991026141
"Kansas",20151,"Pratt County",3087,924,4107,2163,0.751643535427319,0.224981738495252,0.526661796932067
"Kansas",20153,"Rawlins County",1253,214,1496,1039,0.837566844919786,0.143048128342246,0.69451871657754
"Kansas",20155,"Reno County",17948,8602,27245,9346,0.658763075793724,0.315727656450725,0.343035419342999
"Kansas",20157,"Republic County",2172,420,2643,1752,0.821793416572077,0.158910329171396,0.662883087400681
"Kansas",20159,"Rice County",3187,953,4230,2234,0.753427895981088,0.225295508274232,0.528132387706856
"Kansas",20161,"Riley County",11174,11940,23855,-766,0.468413330538671,0.500523999161601,-0.0321106686229303
"Kansas",20163,"Rooks County",2294,332,2661,1962,0.862081924088688,0.124765125892522,0.737316798196167
"Kansas",20165,"Rush County",1425,291,1748,1134,0.815217391304348,0.166475972540046,0.648741418764302
"Kansas",20167,"Russell County",2765,591,3429,2174,0.806357538641003,0.172353455818023,0.63400408282298
"Kansas",20169,"Saline County",15313,8022,23911,7291,0.640416544686546,0.335494124043327,0.304922420643219
"Kansas",20171,"Scott County",1991,290,2322,1701,0.857450473729544,0.12489233419466,0.732558139534884
"Kansas",20173,"Sedgwick County",117653,90820,213552,26833,0.550933730426313,0.425282835094029,0.125650895332284
"Kansas",20175,"Seward County",3285,1736,5099,1549,0.644243969405766,0.340458913512453,0.303785055893312
"Kansas",20177,"Shawnee County",40443,43015,86122,-2572,0.469601263324122,0.499465873992708,-0.0298646106685864
"Kansas",20179,"Sheridan County",1237,144,1397,1093,0.885468861846815,0.103078024337867,0.782390837508948
"Kansas",20181,"Sherman County",2222,386,2673,1836,0.831275720164609,0.144407033295922,0.686868686868687
"Kansas",20183,"Smith County",1734,328,2092,1406,0.82887189292543,0.15678776290631,0.67208413001912
"Kansas",20185,"Stafford County",1631,355,2017,1276,0.808626673277144,0.176003966286564,0.63262270699058
"Kansas",20187,"Stanton County",607,147,767,460,0.791395045632334,0.191655801825293,0.59973924380704
"Kansas",20189,"Stevens County",1731,233,1997,1498,0.866800200300451,0.116675012518778,0.750125187781672
"Kansas",20191,"Sumner County",7998,2551,10779,5447,0.741998330086279,0.236663883477131,0.505334446609147
"Kansas",20193,"Thomas County",3106,622,3794,2484,0.818661043753295,0.163943068002109,0.654717975751186
"Kansas",20195,"Trego County",1341,238,1603,1103,0.836556456643793,0.148471615720524,0.688084840923269
"Kansas",20197,"Wabaunsee County",2813,956,3861,1857,0.728567728567729,0.247604247604248,0.480963480963481
"Kansas",20199,"Wallace County",762,44,817,718,0.932680538555692,0.0538555691554468,0.878824969400245
"Kansas",20201,"Washington County",2332,467,2843,1865,0.820260288427717,0.164263102356665,0.655997186071052
"Kansas",20203,"Wichita County",803,147,961,656,0.835587929240375,0.152965660770031,0.682622268470343
"Kansas",20205,"Wilson County",3111,711,3899,2400,0.797896896640164,0.182354449858938,0.615542446781226
"Kansas",20207,"Woodson County",1189,283,1495,906,0.795317725752508,0.189297658862876,0.606020066889632
"Kansas",20209,"Wyandotte County",18512,35566,55107,-17054,0.335928284972871,0.645398951131435,-0.309470666158564
"Kentucky",21001,"Adair County",7276,1392,8768,5884,0.829835766423358,0.158759124087591,0.671076642335766
"Kentucky",21003,"Allen County",7587,1642,9364,5945,0.810230670653567,0.175352413498505,0.634878257155062
"Kentucky",21005,"Anderson County",9661,3348,13254,6313,0.72891202655802,0.252602987777275,0.476309038780745
"Kentucky",21007,"Ballard County",3356,825,4225,2531,0.794319526627219,0.195266272189349,0.59905325443787
"Kentucky",21009,"Barren County",14654,5127,20064,9527,0.73036283891547,0.255532296650718,0.474830542264753
"Kentucky",21011,"Bath County",3986,1573,5627,2413,0.708370357206327,0.279545050648658,0.428825306557668
"Kentucky",21013,"Bell County",8140,1789,10044,6351,0.810434090003982,0.178116288331342,0.63231780167264
"Kentucky",21015,"Boone County",44814,20901,66998,23913,0.668885638377265,0.311964536254814,0.356921102122451
"Kentucky",21017,"Bourbon County",6190,3296,9648,2894,0.641583747927032,0.341625207296849,0.299958540630182
"Kentucky",21019,"Boyd County",14295,7083,21751,7212,0.657211162705163,0.325640200450554,0.331570962254609
"Kentucky",21021,"Boyle County",8872,5298,14478,3574,0.612791822074872,0.365934521342727,0.246857300732145
"Kentucky",21023,"Bracken County",3398,800,4246,2598,0.800282618935469,0.188412623645784,0.611869995289684
"Kentucky",21025,"Breathitt County",4265,1301,5661,2964,0.753400459282812,0.229818053347465,0.523582405935347
"Kentucky",21027,"Breckinridge County",7701,2350,10201,5351,0.75492598764827,0.230369571610626,0.524556416037643
"Kentucky",21029,"Bullitt County",30708,10552,41998,20156,0.731177675127387,0.251250059526644,0.479927615600743
"Kentucky",21031,"Butler County",4960,1079,6125,3881,0.809795918367347,0.176163265306122,0.633632653061225
"Kentucky",21033,"Caldwell County",4906,1433,6434,3473,0.762511656823127,0.222723033882499,0.539788622940628
"Kentucky",21035,"Calloway County",11352,5797,17457,5555,0.650283553875236,0.332073093887839,0.318210459987398
"Kentucky",21037,"Campbell County",28482,19374,48878,9108,0.58271615041532,0.396374647080486,0.186341503334834
"Kentucky",21039,"Carlisle County",2159,463,2638,1696,0.818423047763457,0.175511751326763,0.642911296436695
"Kentucky",21041,"Carroll County",2954,1116,4136,1838,0.7142166344294,0.269825918762089,0.444390715667311
"Kentucky",21043,"Carter County",8775,2642,11586,6133,0.757379596064215,0.228033833937511,0.529345762126705
"Kentucky",21045,"Casey County",6179,918,7171,5261,0.861665039743411,0.128015618463255,0.733649421280156
"Kentucky",21047,"Christian County",15080,8296,23863,6784,0.631940661274777,0.347651175459917,0.28428948581486
"Kentucky",21049,"Clark County",11811,6004,18139,5807,0.651138431005017,0.330999503831523,0.320138927173494
"Kentucky",21051,"Clay County",6677,831,7591,5846,0.879594256356211,0.109471742853379,0.770122513502832
"Kentucky",21053,"Clinton County",4280,603,4932,3677,0.867802108678021,0.122262773722628,0.745539334955393
"Kentucky",21055,"Crittenden County",3451,731,4242,2720,0.813531353135314,0.172324375294672,0.641206977840641
"Kentucky",21057,"Cumberland County",2769,508,3309,2261,0.836808703535811,0.153520701118163,0.683288002417649
"Kentucky",21059,"Daviess County",31025,17286,49287,13739,0.629476332501471,0.350721285531682,0.278755046969789
"Kentucky",21061,"Edmonson County",4828,1227,6132,3601,0.787345075016308,0.200097847358121,0.587247227658187
"Kentucky",21063,"Elliott County",2246,712,2995,1534,0.74991652754591,0.237729549248748,0.512186978297162
"Kentucky",21065,"Estill County",5100,1355,6540,3745,0.779816513761468,0.207186544342508,0.57262996941896
"Kentucky",21067,"Fayette County",58860,90600,152912,-31740,0.384927278434655,0.592497645704719,-0.207570367270064
"Kentucky",21069,"Fleming County",5534,1474,7068,4060,0.782965478211658,0.208545557441992,0.574419920769666
"Kentucky",21071,"Floyd County",12250,3884,16353,8366,0.749098024827249,0.237509937014615,0.511588087812634
"Kentucky",21073,"Franklin County",12900,12652,26072,248,0.494783675974225,0.48527155569193,0.0095121202822952
"Kentucky",21075,"Fulton County",1606,794,2426,812,0.66199505358615,0.327287716405606,0.334707337180544
"Kentucky",21077,"Gallatin County",2955,822,3849,2133,0.767731878409977,0.213561964146532,0.554169914263445
"Kentucky",21079,"Garrard County",6754,1830,8706,4924,0.775786813691707,0.210199862164025,0.565586951527682
"Kentucky",21081,"Grant County",8725,2205,11108,6520,0.785469931580843,0.198505581562838,0.586964350018005
"Kentucky",21083,"Graves County",13206,3560,17019,9646,0.775956284153005,0.209177977554498,0.566778306598507
"Kentucky",21085,"Grayson County",9453,2400,11985,7053,0.788735919899875,0.200250312891114,0.588485607008761
"Kentucky",21087,"Green County",4838,920,5812,3918,0.832415691672402,0.158293186510668,0.674122505161734
"Kentucky",21089,"Greenup County",13064,4873,18176,8191,0.71875,0.268100792253521,0.450649207746479
"Kentucky",21091,"Hancock County",3145,1351,4587,1794,0.685633311532592,0.294528013952474,0.391105297580118
"Kentucky",21093,"Hardin County",29832,18101,48941,11731,0.609550274820702,0.369853497067898,0.239696777752804
"Kentucky",21095,"Harlan County",9367,1494,10971,7873,0.853796372254125,0.136177194421657,0.717619177832467
"Kentucky",21097,"Harrison County",6334,2400,8859,3934,0.71497911728186,0.270910938029123,0.444068179252737
"Kentucky",21099,"Hart County",6345,1908,8370,4437,0.758064516129032,0.227956989247312,0.53010752688172
"Kentucky",21101,"Henderson County",12730,7639,20697,5091,0.615064985263565,0.369087307339228,0.245977677924337
"Kentucky",21103,"Henry County",5843,2142,8110,3701,0.720468557336621,0.264118372379778,0.456350184956843
"Kentucky",21105,"Hickman County",1714,458,2199,1256,0.779445202364711,0.208276489313324,0.571168713051387
"Kentucky",21107,"Hopkins County",15757,5439,21512,10318,0.732474897731499,0.252835626626999,0.4796392711045
"Kentucky",21109,"Jackson County",5453,605,6113,4848,0.892033371503353,0.0989694094552593,0.793063962048094
"Kentucky",21111,"Jefferson County",150646,228358,386629,-77712,0.389639680417144,0.590638570826296,-0.200998890409152
"Kentucky",21113,"Jessamine County",17096,8567,26280,8529,0.650532724505327,0.325989345509893,0.324543378995434
"Kentucky",21115,"Johnson County",8450,1608,10192,6842,0.829081632653061,0.157770800627943,0.671310832025118
"Kentucky",21117,"Kenton County",48129,32271,82198,15858,0.585525195260225,0.392600793206647,0.192924402053578
"Kentucky",21119,"Knott County",4780,1412,6252,3368,0.764555342290467,0.225847728726807,0.53870761356366
"Kentucky",21121,"Knox County",11012,2114,13273,8898,0.829654185187976,0.159270699917125,0.670383485270851
"Kentucky",21123,"Larue County",5685,1504,7301,4181,0.778660457471579,0.205999178194768,0.572661279276811
"Kentucky",21125,"Laurel County",23237,4475,28111,18762,0.826615915477927,0.159190352531038,0.667425562946889
"Kentucky",21127,"Lawrence County",5633,1238,6955,4395,0.809920920201294,0.178001437814522,0.631919482386772
"Kentucky",21129,"Lee County",2273,481,2801,1792,0.811495894323456,0.171724384148518,0.639771510174937
"Kentucky",21131,"Leslie County",4321,446,4813,3875,0.897776854352795,0.0926656970704342,0.80511115728236
"Kentucky",21133,"Letcher County",7226,1799,9135,5427,0.791023535851122,0.196934865900383,0.594088669950739
"Kentucky",21135,"Lewis County",4986,823,5883,4163,0.847526772055074,0.139894611592725,0.707632160462349
"Kentucky",21137,"Lincoln County",8489,2254,10914,6235,0.777808319589518,0.206523730987722,0.571284588601796
"Kentucky",21139,"Livingston County",4010,939,5004,3071,0.801358912869704,0.187649880095923,0.613709032773781
"Kentucky",21141,"Logan County",9067,3094,12350,5973,0.73417004048583,0.250526315789474,0.483643724696356
"Kentucky",21143,"Lyon County",3100,1092,4228,2008,0.733207190160833,0.258278145695364,0.474929044465468
"Kentucky",21145,"McCracken County",21820,11195,33549,10625,0.650391963992966,0.333691019106382,0.316700944886584
"Kentucky",21147,"McCreary County",5664,725,6438,4939,0.87977632805219,0.112612612612613,0.767163715439578
"Kentucky",21149,"McLean County",3633,1074,4782,2559,0.759723964868256,0.224592220828105,0.535131744040151
"Kentucky",21151,"Madison County",27356,15581,43957,11775,0.622335464203654,0.354460040494119,0.267875423709534
"Kentucky",21153,"Magoffin County",4174,1214,5447,2960,0.766293372498623,0.222874977051588,0.543418395447035
"Kentucky",21155,"Marion County",6113,2722,8928,3391,0.68469982078853,0.304883512544803,0.379816308243728
"Kentucky",21157,"Marshall County",13297,4071,17603,9226,0.755382605237744,0.231267397602681,0.524115207635062
"Kentucky",21159,"Martin County",3496,403,3936,3093,0.888211382113821,0.102388211382114,0.785823170731707
